	CDSCode	School	Charter	year	grade	testid	meanscaledscore	Latitude	Longitude	OpenDate	ClosedDate	totalstarenrollment	totaltestedatentitylevel
3702	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2012	3	8	326.3	37.80846	-122.29803	1980-07-01	NULL	117	116
3703	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2012	3	7	296.0	37.80846	-122.29803	1980-07-01	NULL	117	116
3704	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2012	4	7	312.4	37.80846	-122.29803	1980-07-01	NULL	117	116
3705	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2012	4	8	308.2	37.80846	-122.29803	1980-07-01	NULL	117	116
3706	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2012	5	8	332.3	37.80846	-122.29803	1980-07-01	NULL	117	116
3707	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2012	5	7	325.9	37.80846	-122.29803	1980-07-01	NULL	117	116
3708	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	2	8	346.4	37.80846	-122.29803	1980-07-01	NULL	130	129
3709	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	2	7	329.1	37.80846	-122.29803	1980-07-01	NULL	130	129
3710	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	3	8	383.7	37.80846	-122.29803	1980-07-01	NULL	130	129
3711	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	3	7	337.1	37.80846	-122.29803	1980-07-01	NULL	130	129
3712	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	4	7	331.7	37.80846	-122.29803	1980-07-01	NULL	130	129
3713	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	4	8	334.3	37.80846	-122.29803	1980-07-01	NULL	130	129
3714	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	5	8	295.0	37.80846	-122.29803	1980-07-01	NULL	130	129
3715	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2010	5	7	323.8	37.80846	-122.29803	1980-07-01	NULL	130	129
3716	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	2	7	321.6	37.80846	-122.29803	1980-07-01	NULL	250	241
3717	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	2	8	330.7	37.80846	-122.29803	1980-07-01	NULL	250	241
3718	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	3	7	307.6	37.80846	-122.29803	1980-07-01	NULL	250	241
3719	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	3	8	333.8	37.80846	-122.29803	1980-07-01	NULL	250	241
3720	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	4	7	330.0	37.80846	-122.29803	1980-07-01	NULL	250	241
3721	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	4	8	312.9	37.80846	-122.29803	1980-07-01	NULL	250	241
3722	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	5	7	303.0	37.80846	-122.29803	1980-07-01	NULL	250	241
3723	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2005	5	8	289.9	37.80846	-122.29803	1980-07-01	NULL	250	241
3724	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	2	7	308.5	37.80846	-122.29803	1980-07-01	NULL	282	278
3725	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	2	8	342.3	37.80846	-122.29803	1980-07-01	NULL	282	278
3726	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	3	7	292.1	37.80846	-122.29803	1980-07-01	NULL	282	278
3727	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	3	8	314.0	37.80846	-122.29803	1980-07-01	NULL	282	278
3728	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	4	7	300.1	37.80846	-122.29803	1980-07-01	NULL	282	278
3729	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	4	8	294.3	37.80846	-122.29803	1980-07-01	NULL	282	278
3730	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	5	7	293.1	37.80846	-122.29803	1980-07-01	NULL	282	278
3731	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2004	5	8	256.9	37.80846	-122.29803	1980-07-01	NULL	282	278
3732	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	2	7	313.7	37.80846	-122.29803	1980-07-01	NULL	208	208
3733	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	2	8	325.6	37.80846	-122.29803	1980-07-01	NULL	208	208
3734	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	3	7	297.3	37.80846	-122.29803	1980-07-01	NULL	208	208
3735	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	3	8	308.5	37.80846	-122.29803	1980-07-01	NULL	208	208
3736	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	4	7	369.2	37.80846	-122.29803	1980-07-01	NULL	208	208
3737	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	4	8	383.6	37.80846	-122.29803	1980-07-01	NULL	208	208
3738	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	5	7	319.4	37.80846	-122.29803	1980-07-01	NULL	208	208
3739	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2006	5	8	298.1	37.80846	-122.29803	1980-07-01	NULL	208	208
3740	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	2	7	331.3	37.80846	-122.29803	1980-07-01	NULL	322	306
3741	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	2	8	358.8	37.80846	-122.29803	1980-07-01	NULL	322	306
3742	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	3	7	292.1	37.80846	-122.29803	1980-07-01	NULL	322	306
3743	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	3	8	306.1	37.80846	-122.29803	1980-07-01	NULL	322	306
3744	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	4	7	301.1	37.80846	-122.29803	1980-07-01	NULL	322	306
3745	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	4	8	286.9	37.80846	-122.29803	1980-07-01	NULL	322	306
3746	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	5	7	324.1	37.80846	-122.29803	1980-07-01	NULL	322	306
3747	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2003	5	8	313.6	37.80846	-122.29803	1980-07-01	NULL	322	306
3748	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	2	7	333.7	37.80846	-122.29803	1980-07-01	NULL	185	185
3749	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	2	8	306.9	37.80846	-122.29803	1980-07-01	NULL	185	185
3750	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	3	7	296.7	37.80846	-122.29803	1980-07-01	NULL	185	185
3751	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	3	8	306.3	37.80846	-122.29803	1980-07-01	NULL	185	185
3752	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	4	7	320.4	37.80846	-122.29803	1980-07-01	NULL	185	185
3753	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	4	8	321.0	37.80846	-122.29803	1980-07-01	NULL	185	185
3754	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	5	7	359.6	37.80846	-122.29803	1980-07-01	NULL	185	185
3755	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2007	5	8	375.0	37.80846	-122.29803	1980-07-01	NULL	185	185
3756	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	2	7	298.5	37.80846	-122.29803	1980-07-01	NULL	183	181
3757	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	2	8	313.4	37.80846	-122.29803	1980-07-01	NULL	183	181
3758	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	3	7	313.2	37.80846	-122.29803	1980-07-01	NULL	183	181
3759	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	3	8	327.7	37.80846	-122.29803	1980-07-01	NULL	183	181
3760	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	4	7	314.4	37.80846	-122.29803	1980-07-01	NULL	183	181
3761	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	4	8	321.1	37.80846	-122.29803	1980-07-01	NULL	183	181
3762	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	5	7	315.5	37.80846	-122.29803	1980-07-01	NULL	183	181
3763	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2008	5	8	294.0	37.80846	-122.29803	1980-07-01	NULL	183	181
3764	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	2	7	306.0	37.80846	-122.29803	1980-07-01	NULL	153	147
3765	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	2	8	292.6	37.80846	-122.29803	1980-07-01	NULL	153	147
3766	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	3	7	338.3	37.80846	-122.29803	1980-07-01	NULL	153	147
3767	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	3	8	380.0	37.80846	-122.29803	1980-07-01	NULL	153	147
3768	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	4	7	317.4	37.80846	-122.29803	1980-07-01	NULL	153	147
3769	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	4	8	299.6	37.80846	-122.29803	1980-07-01	NULL	153	147
3770	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	5	7	322.2	37.80846	-122.29803	1980-07-01	NULL	153	147
3771	1612596002125	Preparatory Literary Academy of Cultural Excellence	N	2009	5	8	318.5	37.80846	-122.29803	1980-07-01	NULL	153	147
3772	1612596002141	Redwood Heights Elementary	N	2011	2	7	378.2	37.797077	-122.18626	1980-07-01	NULL	216	216
3773	1612596002141	Redwood Heights Elementary	N	2011	2	8	397.5	37.797077	-122.18626	1980-07-01	NULL	216	216
3774	1612596002141	Redwood Heights Elementary	N	2011	3	8	420.3	37.797077	-122.18626	1980-07-01	NULL	216	216
3775	1612596002141	Redwood Heights Elementary	N	2011	3	7	372.0	37.797077	-122.18626	1980-07-01	NULL	216	216
3776	1612596002141	Redwood Heights Elementary	N	2011	4	7	440.8	37.797077	-122.18626	1980-07-01	NULL	216	216
3777	1612596002141	Redwood Heights Elementary	N	2011	4	8	456.3	37.797077	-122.18626	1980-07-01	NULL	216	216
3778	1612596002141	Redwood Heights Elementary	N	2011	5	8	450.8	37.797077	-122.18626	1980-07-01	NULL	216	216
3779	1612596002141	Redwood Heights Elementary	N	2011	5	7	422.7	37.797077	-122.18626	1980-07-01	NULL	216	216
3780	1612596002141	Redwood Heights Elementary	N	2012	2	7	370.1	37.797077	-122.18626	1980-07-01	NULL	224	223
3781	1612596002141	Redwood Heights Elementary	N	2012	2	8	400.6	37.797077	-122.18626	1980-07-01	NULL	224	223
3782	1612596002141	Redwood Heights Elementary	N	2012	3	8	435.8	37.797077	-122.18626	1980-07-01	NULL	224	223
3783	1612596002141	Redwood Heights Elementary	N	2012	3	7	382.9	37.797077	-122.18626	1980-07-01	NULL	224	223
3784	1612596002141	Redwood Heights Elementary	N	2012	4	7	408.9	37.797077	-122.18626	1980-07-01	NULL	224	223
3785	1612596002141	Redwood Heights Elementary	N	2012	4	8	400.8	37.797077	-122.18626	1980-07-01	NULL	224	223
3786	1612596002141	Redwood Heights Elementary	N	2012	5	8	456.8	37.797077	-122.18626	1980-07-01	NULL	224	223
3787	1612596002141	Redwood Heights Elementary	N	2012	5	7	425.0	37.797077	-122.18626	1980-07-01	NULL	224	223
3788	1612596002141	Redwood Heights Elementary	N	2010	2	7	389.6	37.797077	-122.18626	1980-07-01	NULL	222	219
3789	1612596002141	Redwood Heights Elementary	N	2010	2	8	429.8	37.797077	-122.18626	1980-07-01	NULL	222	219
3790	1612596002141	Redwood Heights Elementary	N	2010	3	8	475.4	37.797077	-122.18626	1980-07-01	NULL	222	219
3791	1612596002141	Redwood Heights Elementary	N	2010	3	7	405.0	37.797077	-122.18626	1980-07-01	NULL	222	219
3792	1612596002141	Redwood Heights Elementary	N	2010	4	8	403.8	37.797077	-122.18626	1980-07-01	NULL	222	219
3793	1612596002141	Redwood Heights Elementary	N	2010	4	7	419.9	37.797077	-122.18626	1980-07-01	NULL	222	219
3794	1612596002141	Redwood Heights Elementary	N	2010	5	7	408.9	37.797077	-122.18626	1980-07-01	NULL	222	219
3795	1612596002141	Redwood Heights Elementary	N	2010	5	8	446.0	37.797077	-122.18626	1980-07-01	NULL	222	219
3796	1612596002141	Redwood Heights Elementary	N	2005	2	7	378.3	37.797077	-122.18626	1980-07-01	NULL	205	201
3797	1612596002141	Redwood Heights Elementary	N	2005	2	8	429.7	37.797077	-122.18626	1980-07-01	NULL	205	201
3798	1612596002141	Redwood Heights Elementary	N	2005	3	7	370.4	37.797077	-122.18626	1980-07-01	NULL	205	201
3799	1612596002141	Redwood Heights Elementary	N	2005	3	8	409.3	37.797077	-122.18626	1980-07-01	NULL	205	201
3800	1612596002141	Redwood Heights Elementary	N	2005	4	7	385.6	37.797077	-122.18626	1980-07-01	NULL	205	201
3801	1612596002141	Redwood Heights Elementary	N	2005	4	8	394.6	37.797077	-122.18626	1980-07-01	NULL	205	201
3802	1612596002141	Redwood Heights Elementary	N	2005	5	7	393.9	37.797077	-122.18626	1980-07-01	NULL	205	201
3803	1612596002141	Redwood Heights Elementary	N	2005	5	8	430.0	37.797077	-122.18626	1980-07-01	NULL	205	201
3804	1612596002141	Redwood Heights Elementary	N	2004	2	7	372.6	37.797077	-122.18626	1980-07-01	NULL	193	189
3805	1612596002141	Redwood Heights Elementary	N	2004	2	8	405.2	37.797077	-122.18626	1980-07-01	NULL	193	189
3806	1612596002141	Redwood Heights Elementary	N	2004	3	7	373.6	37.797077	-122.18626	1980-07-01	NULL	193	189
3807	1612596002141	Redwood Heights Elementary	N	2004	3	8	430.7	37.797077	-122.18626	1980-07-01	NULL	193	189
3808	1612596002141	Redwood Heights Elementary	N	2004	4	7	384.9	37.797077	-122.18626	1980-07-01	NULL	193	189
3809	1612596002141	Redwood Heights Elementary	N	2004	4	8	403.7	37.797077	-122.18626	1980-07-01	NULL	193	189
3810	1612596002141	Redwood Heights Elementary	N	2004	5	7	364.5	37.797077	-122.18626	1980-07-01	NULL	193	189
3811	1612596002141	Redwood Heights Elementary	N	2004	5	8	390.3	37.797077	-122.18626	1980-07-01	NULL	193	189
3812	1612596002141	Redwood Heights Elementary	N	2006	2	7	402.0	37.797077	-122.18626	1980-07-01	NULL	181	178
3813	1612596002141	Redwood Heights Elementary	N	2006	2	8	448.5	37.797077	-122.18626	1980-07-01	NULL	181	178
3814	1612596002141	Redwood Heights Elementary	N	2006	3	7	380.8	37.797077	-122.18626	1980-07-01	NULL	181	178
3815	1612596002141	Redwood Heights Elementary	N	2006	3	8	412.3	37.797077	-122.18626	1980-07-01	NULL	181	178
3816	1612596002141	Redwood Heights Elementary	N	2006	4	7	379.7	37.797077	-122.18626	1980-07-01	NULL	181	178
3817	1612596002141	Redwood Heights Elementary	N	2006	4	8	390.7	37.797077	-122.18626	1980-07-01	NULL	181	178
3818	1612596002141	Redwood Heights Elementary	N	2006	5	7	386.8	37.797077	-122.18626	1980-07-01	NULL	181	178
3819	1612596002141	Redwood Heights Elementary	N	2006	5	8	421.2	37.797077	-122.18626	1980-07-01	NULL	181	178
3820	1612596002141	Redwood Heights Elementary	N	2003	2	7	374.0	37.797077	-122.18626	1980-07-01	NULL	192	187
3821	1612596002141	Redwood Heights Elementary	N	2003	2	8	425.7	37.797077	-122.18626	1980-07-01	NULL	192	187
3822	1612596002141	Redwood Heights Elementary	N	2003	3	7	390.0	37.797077	-122.18626	1980-07-01	NULL	192	187
3823	1612596002141	Redwood Heights Elementary	N	2003	3	8	416.8	37.797077	-122.18626	1980-07-01	NULL	192	187
3824	1612596002141	Redwood Heights Elementary	N	2003	4	7	368.4	37.797077	-122.18626	1980-07-01	NULL	192	187
3825	1612596002141	Redwood Heights Elementary	N	2003	4	8	366.1	37.797077	-122.18626	1980-07-01	NULL	192	187
3826	1612596002141	Redwood Heights Elementary	N	2003	5	7	358.9	37.797077	-122.18626	1980-07-01	NULL	192	187
3827	1612596002141	Redwood Heights Elementary	N	2003	5	8	315.5	37.797077	-122.18626	1980-07-01	NULL	192	187
3828	1612596002141	Redwood Heights Elementary	N	2007	2	7	387.1	37.797077	-122.18626	1980-07-01	NULL	169	169
3829	1612596002141	Redwood Heights Elementary	N	2007	2	8	396.2	37.797077	-122.18626	1980-07-01	NULL	169	169
3830	1612596002141	Redwood Heights Elementary	N	2007	3	7	383.6	37.797077	-122.18626	1980-07-01	NULL	169	169
3831	1612596002141	Redwood Heights Elementary	N	2007	3	8	440.1	37.797077	-122.18626	1980-07-01	NULL	169	169
3832	1612596002141	Redwood Heights Elementary	N	2007	4	7	388.6	37.797077	-122.18626	1980-07-01	NULL	169	169
3833	1612596002141	Redwood Heights Elementary	N	2007	4	8	375.4	37.797077	-122.18626	1980-07-01	NULL	169	169
3834	1612596002141	Redwood Heights Elementary	N	2007	5	7	363.1	37.797077	-122.18626	1980-07-01	NULL	169	169
3835	1612596002141	Redwood Heights Elementary	N	2007	5	8	380.1	37.797077	-122.18626	1980-07-01	NULL	169	169
3836	1612596002141	Redwood Heights Elementary	N	2008	2	7	394.0	37.797077	-122.18626	1980-07-01	NULL	200	192
3837	1612596002141	Redwood Heights Elementary	N	2008	2	8	447.2	37.797077	-122.18626	1980-07-01	NULL	200	192
3838	1612596002141	Redwood Heights Elementary	N	2008	3	7	373.8	37.797077	-122.18626	1980-07-01	NULL	200	192
3839	1612596002141	Redwood Heights Elementary	N	2008	3	8	423.8	37.797077	-122.18626	1980-07-01	NULL	200	192
3840	1612596002141	Redwood Heights Elementary	N	2008	4	7	386.4	37.797077	-122.18626	1980-07-01	NULL	200	192
3841	1612596002141	Redwood Heights Elementary	N	2008	4	8	393.7	37.797077	-122.18626	1980-07-01	NULL	200	192
3842	1612596002141	Redwood Heights Elementary	N	2008	5	7	384.3	37.797077	-122.18626	1980-07-01	NULL	200	192
3843	1612596002141	Redwood Heights Elementary	N	2008	5	8	424.2	37.797077	-122.18626	1980-07-01	NULL	200	192
3844	1612596002141	Redwood Heights Elementary	N	2009	2	7	414.4	37.797077	-122.18626	1980-07-01	NULL	198	194
3845	1612596002141	Redwood Heights Elementary	N	2009	2	8	456.6	37.797077	-122.18626	1980-07-01	NULL	198	194
3846	1612596002141	Redwood Heights Elementary	N	2009	3	7	405.8	37.797077	-122.18626	1980-07-01	NULL	198	194
3847	1612596002141	Redwood Heights Elementary	N	2009	3	8	464.3	37.797077	-122.18626	1980-07-01	NULL	198	194
3848	1612596002141	Redwood Heights Elementary	N	2009	4	7	415.0	37.797077	-122.18626	1980-07-01	NULL	198	194
3849	1612596002141	Redwood Heights Elementary	N	2009	4	8	388.0	37.797077	-122.18626	1980-07-01	NULL	198	194
3850	1612596002141	Redwood Heights Elementary	N	2009	5	7	405.3	37.797077	-122.18626	1980-07-01	NULL	198	194
3851	1612596002141	Redwood Heights Elementary	N	2009	5	8	424.6	37.797077	-122.18626	1980-07-01	NULL	198	194
3852	1612596002166	Santa Fe Elementary	N	2011	2	7	318.7	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3853	1612596002166	Santa Fe Elementary	N	2011	2	8	333.9	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3854	1612596002166	Santa Fe Elementary	N	2011	3	8	336.1	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3855	1612596002166	Santa Fe Elementary	N	2011	3	7	317.9	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3856	1612596002166	Santa Fe Elementary	N	2011	4	8	372.0	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3857	1612596002166	Santa Fe Elementary	N	2011	4	7	350.6	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3858	1612596002166	Santa Fe Elementary	N	2011	5	8	374.6	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3859	1612596002166	Santa Fe Elementary	N	2011	5	7	328.5	37.838573	-122.27563	1980-07-01	2012-06-30	166	163
3860	1612596002166	Santa Fe Elementary	N	2012	2	7	318.4	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3861	1612596002166	Santa Fe Elementary	N	2012	2	8	307.1	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3862	1612596002166	Santa Fe Elementary	N	2012	3	8	367.8	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3863	1612596002166	Santa Fe Elementary	N	2012	3	7	319.0	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3864	1612596002166	Santa Fe Elementary	N	2012	4	7	346.6	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3865	1612596002166	Santa Fe Elementary	N	2012	4	8	369.9	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3866	1612596002166	Santa Fe Elementary	N	2012	5	8	362.1	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3867	1612596002166	Santa Fe Elementary	N	2012	5	7	330.9	37.838573	-122.27563	1980-07-01	2012-06-30	131	131
3868	1612596002166	Santa Fe Elementary	N	2010	2	7	313.5	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3869	1612596002166	Santa Fe Elementary	N	2010	2	8	312.6	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3870	1612596002166	Santa Fe Elementary	N	2010	3	8	347.2	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3871	1612596002166	Santa Fe Elementary	N	2010	3	7	315.1	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3872	1612596002166	Santa Fe Elementary	N	2010	4	7	325.5	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3873	1612596002166	Santa Fe Elementary	N	2010	4	8	342.2	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3874	1612596002166	Santa Fe Elementary	N	2010	5	8	356.8	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3875	1612596002166	Santa Fe Elementary	N	2010	5	7	346.5	37.838573	-122.27563	1980-07-01	2012-06-30	201	199
3876	1612596002166	Santa Fe Elementary	N	2005	3	7	290.9	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3877	1612596002166	Santa Fe Elementary	N	2005	3	8	305.7	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3878	1612596002166	Santa Fe Elementary	N	2005	4	7	311.6	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3879	1612596002166	Santa Fe Elementary	N	2005	4	8	310.2	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3880	1612596002166	Santa Fe Elementary	N	2005	5	7	308.0	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3881	1612596002166	Santa Fe Elementary	N	2005	5	8	289.1	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3882	1612596002166	Santa Fe Elementary	N	2005	2	7	321.8	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3883	1612596002166	Santa Fe Elementary	N	2005	2	8	326.6	37.838573	-122.27563	1980-07-01	2012-06-30	242	240
3884	1612596002166	Santa Fe Elementary	N	2004	2	7	308.8	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3885	1612596002166	Santa Fe Elementary	N	2004	2	8	327.2	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3886	1612596002166	Santa Fe Elementary	N	2004	3	7	331.6	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3887	1612596002166	Santa Fe Elementary	N	2004	3	8	359.7	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3888	1612596002166	Santa Fe Elementary	N	2004	4	7	309.8	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3889	1612596002166	Santa Fe Elementary	N	2004	4	8	325.7	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3890	1612596002166	Santa Fe Elementary	N	2004	5	7	308.5	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3891	1612596002166	Santa Fe Elementary	N	2004	5	8	280.7	37.838573	-122.27563	1980-07-01	2012-06-30	205	199
3892	1612596002166	Santa Fe Elementary	N	2006	2	7	317.1	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3893	1612596002166	Santa Fe Elementary	N	2006	2	8	341.0	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3894	1612596002166	Santa Fe Elementary	N	2006	3	7	314.5	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3895	1612596002166	Santa Fe Elementary	N	2006	3	8	343.4	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3896	1612596002166	Santa Fe Elementary	N	2006	4	7	315.0	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3897	1612596002166	Santa Fe Elementary	N	2006	4	8	345.6	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3898	1612596002166	Santa Fe Elementary	N	2006	5	7	325.5	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3899	1612596002166	Santa Fe Elementary	N	2006	5	8	315.8	37.838573	-122.27563	1980-07-01	2012-06-30	214	212
3900	1612596002166	Santa Fe Elementary	N	2003	2	7	344.5	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3901	1612596002166	Santa Fe Elementary	N	2003	2	8	346.0	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3902	1612596002166	Santa Fe Elementary	N	2003	3	7	317.4	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3903	1612596002166	Santa Fe Elementary	N	2003	3	8	307.3	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3904	1612596002166	Santa Fe Elementary	N	2003	4	7	314.5	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3905	1612596002166	Santa Fe Elementary	N	2003	4	8	316.1	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3906	1612596002166	Santa Fe Elementary	N	2003	5	7	310.7	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3907	1612596002166	Santa Fe Elementary	N	2003	5	8	298.7	37.838573	-122.27563	1980-07-01	2012-06-30	223	219
3908	1612596002166	Santa Fe Elementary	N	2007	2	7	317.0	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3909	1612596002166	Santa Fe Elementary	N	2007	2	8	307.3	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3910	1612596002166	Santa Fe Elementary	N	2007	3	7	301.2	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3911	1612596002166	Santa Fe Elementary	N	2007	3	8	329.3	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3912	1612596002166	Santa Fe Elementary	N	2007	4	7	328.9	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3913	1612596002166	Santa Fe Elementary	N	2007	4	8	337.9	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3914	1612596002166	Santa Fe Elementary	N	2007	5	7	314.9	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3915	1612596002166	Santa Fe Elementary	N	2007	5	8	297.9	37.838573	-122.27563	1980-07-01	2012-06-30	208	208
3916	1612596002166	Santa Fe Elementary	N	2008	2	7	337.2	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3917	1612596002166	Santa Fe Elementary	N	2008	2	8	306.3	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3918	1612596002166	Santa Fe Elementary	N	2008	3	7	315.6	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3919	1612596002166	Santa Fe Elementary	N	2008	3	8	343.2	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
3920	1612596002166	Santa Fe Elementary	N	2008	4	7	325.4	37.838573	-122.27563	1980-07-01	2012-06-30	207	206
